Period,Geography,TAS_SPD__APL_0.70|0.6|0,DEP_ALL__PVAL_3|3,LTV_30B_17__PVAL_3|5,LTV_30B_18__PVAL_3|5,LTV_30B_19__PVAL_3|5,MAS_SPD__PVAL_3|3,SUP_VID__PVAL_3|5,IRI_pctTD__PVAL_5|3#LAG_2,IRI_BAS_PRC_1500ML__RA_7,IRI_BAS_PRC_750ML__RA_5,HOL_CHR_NEW,HOL_LAB,HOL_MEM,HOL_MOT,HOL_NWY,HOL_THK,HOL_VAT,IRI_BAV_1500ML,IRI_BAV_750ML,IRI_TRD_DESEA,IRI_WBR,IRI_pctAT,IRI_pctFD,IRI_pctTA,IRI_pctTF,SEA_IRI_CORE_1,WBR_TRD,Intercept,Predicted,IRI_EVO
06/02/2018,Total,99.1406936305075,1856.0360741418854,0.0,0.8032492088995902,0.0,112.13421984546966,0.0020804186407117477,2927.2309421924215,-1310.3656128391322,-1444.6788093468883,0.0,0.0,16.630645609136582,0.0,0.0,0.0,0.0,1272.92204693308,616.2416717959871,4736.3712233303595,94.43037130905063,2526.6087019894026,446.14634914307106,4324.024270707228,2630.0573373171387,19094.81205298803,-285.64377553231566,2159.8394053287566,39872.74313817073,39350.630154
06/09/2018,Total,100.01243595962467,1923.4401860243725,0.0,0.4871447832980188,0.0,126.18980542223142,0.0007677836433241305,2817.0948205422037,-1307.6088880165944,-1441.5557832298414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0753826506138,809.2717962701837,4540.231413273484,95.76364618330129,2915.997253472865,92.56995483946818,4324.716714504923,809.0773089290984,18582.13198882668,-285.6541034345459,2159.8394053287566,37381.08125011377,38049.663463
06/16/2018,Total,100.61450344429615,1949.6113901093256,0.0,0.2953188719632983,0.0,132.5068444637772,0.0002817324920380976,2750.9516712280797,-1304.7237640648086,-1440.1502326055447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.3960120118372,623.581346637042,4488.116671911686,105.82527708233602,2607.1317848984177,91.57096751621057,4325.510860885057,995.9135189279789,18725.112527758964,-285.7622547867795,2159.8394053287566,37186.342131351084,37789.577333
06/23/2018,Total,101.03017796950024,1961.4240439341265,0.0,0.17910577319627738,0.0,135.72748476458833,0.00010345806956117115,2793.5831513544467,-1302.672166855286,-1437.927777448524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.1374246785067,551.4223883511731,4523.495773793818,97.37069980019012,2603.654991867491,237.72809880279354,4323.150624139385,311.98211650728354,18318.132447309385,-285.1521461225199,2159.8394053287566,36190.10594740638,36938.158858
06/30/2018,Total,101.31675911761955,1966.9402133190556,0.0,0.10865999517920294,0.0,137.51568885377026,3.98247398998243e-05,2601.6812052203604,-1303.016750486565,-1436.1848293561823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.438923699276,868.1908148298472,4382.235437524145,105.6165003177326,2303.471656194358,327.0502044419971,4327.412611978978,2205.4505989214995,19640.132510292922,-285.83654075469667,2159.8394053287566,39266.3631092628,39934.870371000005
07/07/2018,Total,96.86579084525911,1908.568397643534,0.0,0.06588400258284775,0.0,109.21719749570919,1.6377983003222335e-05,2673.057910927826,-1301.8062437262784,-1434.0638442085817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.7818957333438,686.3892960676204,4471.902337200614,96.91856130176372,2439.544052761894,215.34133768663412,4323.15038569956,1121.3370935951714,18594.36879326487,-285.54748816220433,2159.8394053287566,36843.93077983605,37851.989327
07/14/2018,Total,93.63614850135755,1885.0107971959242,0.0,0.039934230850443474,0.0,93.09406764361611,2.5974798744069313e-06,2573.9818744955114,-1303.4410514469396,-1434.5082302243165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0841591370977,900.6616874870457,4537.416945312052,95.31749105961782,2705.7566028454885,361.9862372502635,4323.579578795649,517.4562367402091,19797.23846873128,-285.6392647346266,2159.8394053287566,38037.51109094631,38254.199156999995
07/21/2018,Total,91.3058475141366,1873.698868591636,0.0,0.0242297580440893,0.0,83.06854556914392,0.0,2413.304269875812,-1304.546321868713,-1435.1733120844574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8216907837652,1840.049268358839,4461.2853925758955,87.38154821784481,2367.6930356248777,80.67151745563481,4325.355530589355,3872.0559525431777,19726.01498009806,-285.54246163641005,2159.8394053287566,41326.3079872954,42193.356946
07/28/2018,Total,89.631068417476,1868.0060936477707,0.0,0.014732291156437014,0.0,76.44887589996438,0.0,2477.1807434059806,-1306.9530075615653,-1438.2633257155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.4819037085957,896.8788847071315,4482.232242894244,98.09781289512172,2282.8445108532146,591.689669774878,4323.220965437253,1085.819083127259,19420.435255117685,-285.60635434931197,2159.8394053287566,37541.99855988011,37928.087546
08/04/2018,Total,95.27296430258357,1877.3217445824798,0.0,0.008899201256934032,0.0,71.79698797194774,0.0,2481.8864557224542,-1308.1850275568465,-1441.682902093463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.6250961785765,1040.6183467060678,4553.691705238112,105.42662533584317,2352.678747638974,120.05482704890944,4320.189814116482,1169.6885485545552,19179.728038730733,-285.5323553733592,2159.8394053287566,37275.42792163406,38432.152502
08/11/2018,Total,103.9147276649204,1889.6241766123017,0.0,0.005384390676464288,0.0,68.45892650270378,0.0,2697.2018431437045,-1310.2590098588007,-1444.2006842495384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.2327363673049,1514.073453258937,4460.051427209055,93.89573955662598,2009.1762153693583,110.03664757435052,4323.848079025619,3663.2821054172678,19387.140186621524,-285.52220284631824,2159.8394053287566,40415.79915708845,40156.25756399999
08/18/2018,Total,109.73275953111286,1894.682102623183,0.0,0.0032904609689503985,0.0,66.0994925386832,0.0,2816.013819119546,-1311.2470113549327,-1447.1341423089293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.96569233942324,721.3838353905617,4409.95612984324,103.15771975891283,2064.648217990318,60.10073932514294,4324.017370413323,893.9154480842639,18928.724025065374,-285.5396286244857,2159.8394053287566,35985.31926552446,37218.40537
08/25/2018,Total,113.72084678170023,1897.0839519822323,0.0,0.002019146503674108,0.0,64.41301387915766,0.0,2701.1345147419524,-1313.2860024345612,-1447.8316064714152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0578401108769,1114.2396489467787,4408.76289685227,100.66693413845053,2957.2930377877306,230.98674808662685,4319.387428045374,1087.9167013085676,18989.787425122733,-285.54573655980465,2159.8394053287566,37620.62906679393,38129.14167
09/01/2018,Total,114.7059288654701,1898.8588462539215,0.0,0.0011965312614365085,0.0,76.74683098996992,0.0,2684.353062260073,-1313.9623933498988,-1445.9044150218697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.1641691900772,1001.8989844345426,4439.9689393345025,109.92803544725369,2459.7316247603667,243.06198175622166,4323.81296998897,1712.6895963658194,20214.795975546633,-285.5435691869728,2159.8394053287566,39081.1471694951,39548.916376999994
09/08/2018,Total,104.35535432654622,1903.2088181433921,0.0,0.0007478320383978178,0.0,140.08925832977687,0.0,2586.0937382030565,-1315.126662725687,-1443.1262179709443,0.0,225.49820215528206,0.0,0.0,0.0,0.0,0.0,516.7547021426327,1042.1659575418248,4350.720420628244,98.98989493450274,2828.348170510769,118.1560144523535,4324.361531244476,1600.6203209848936,19837.698264878374,-285.42327050813986,2159.8394053287566,38793.22465043215,38949.748014
09/15/2018,Total,96.6172118818136,1904.9991956323872,0.0,0.0004486992230386907,0.0,162.57365159361188,0.0,2347.736284439266,-1315.6884935193502,-1441.3706496173054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.2828648875426,1257.8648898030176,4371.109288933598,93.03948885613897,2688.8079976877452,735.8873646770513,4320.190232060565,3472.4911336592536,20413.085766658955,-285.2580745214267,2159.8394053287566,41939.20800714084,41153.357197000005
09/22/2018,Total,90.89402146039966,1905.8490520790692,0.0,0.00029913281535912713,0.0,172.16183953549384,0.0,2318.0847595341784,-1315.1438264373376,-1437.6832417107214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.708927304951,1407.8436330985674,4611.899802671485,100.05658573148143,3038.470375248815,57.68008870586141,4325.00152742443,783.3112311112575,19222.56862541514,-285.4021154129309,2159.8394053287566,37584.14099022171,37618.678765000004
09/29/2018,Total,86.70045543840062,1906.2667716587082,0.0,0.00014956640767956357,0.0,176.62454718287734,0.0,2305.40768085992,-1312.487497538641,-1437.2691342989845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.37485584904044,1454.8527382322256,4445.073817534768,93.2909817142956,2860.043248183071,509.7695578926771,4327.523072403126,887.2071990239542,20942.83225351833,-285.36312620098397,2159.8394053287566,39493.68697634794,39473.93891
10/06/2018,Total,98.9576167667901,2006.139020343151,0.0,7.478320383978178e-05,0.0,159.83261454280512,0.0,2500.429455904854,-1310.9989248618592,-1437.841268844746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.22728946267614,927.1603328648597,4317.242831998281,102.68381708169039,2714.932592702694,237.60602842186955,4315.0673270578645,868.3790080705165,20281.607357518176,-285.33617515422657,2159.8394053287566,38045.92840398735,39479.653362
10/13/2018,Total,109.2936391842088,2054.049559987077,0.0,7.478320383978178e-05,0.0,148.90810296168027,0.0,2473.5173455852146,-1310.2316071080445,-1438.0203896869982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.1513417876048,679.7082327462081,4403.639644185232,96.17795585984129,2313.982129092183,264.9563271329281,4320.2939719783135,1087.214060617875,19875.7883346069,-285.3126588842957,2159.8394053287566,37556.95547015789,38937.135907
10/20/2018,Total,116.21149220457977,2072.598582629246,0.0,0.0,0.0,143.6893991790203,0.0,2419.754177892141,-1307.8813052406556,-1439.8455531308257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.4571479458577,760.2142690837228,4521.863531790888,100.34513880845704,2293.586472429667,137.3410319752113,4316.889123725243,1049.4538067265942,20438.162172710294,-285.37505963903214,2159.8394053287566,38032.30383441917,38446.888244999995
10/27/2018,Total,120.93859224961336,2080.1975746486833,0.0,0.0,0.0,140.90660667147057,0.0,2432.176744443419,-1308.816039678484,-1443.9394736666577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.255793933307,721.2884383574223,4364.075044570815,85.49627602379041,2364.5165959663173,657.285136957253,4322.855775393417,3012.836397619805,21648.01238268012,-285.4604309288843,2159.8394053287566,42561.46482057016,44608.159522999995
11/03/2018,Total,119.75748501808079,2073.6121169466933,0.0,0.0,0.0,136.19321444531835,0.0,2385.132184903153,-1308.0340442627173,-1444.7578137681603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.9808923661695,859.0705949343933,4401.140234863311,100.7143116371033,2461.8827250421446,358.02001647958235,4310.099341860263,1494.9046208615127,21263.822589806303,-285.4109962776812,2159.8394053287566,40025.96688018423,41586.540691
11/10/2018,Total,112.77986184542048,2058.105727716304,0.0,0.0,0.0,129.14035806448115,0.0,2339.9354498364523,-1307.7200962293718,-1441.951633929329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0514470746566,1505.3627676151693,4465.40361749911,91.12812772523557,3546.6447898931874,261.5698619750278,4309.34510893424,3020.510443096898,21610.58096024479,-285.5200828201322,2159.8394053287566,44187.20611387089,44107.511436
11/17/2018,Total,107.67916125678393,2052.360871657789,0.0,0.0,0.0,125.49712398060883,0.0,2445.4880946683634,-1306.6045787915316,-1442.0332569333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.9035865070516,1115.5247517548764,4451.094223457838,102.41832968424157,2912.967722926305,143.01419545376984,4330.855379766501,1184.5877032388819,23851.592076327055,-285.9990023073654,2159.8394053287566,43365.185787976596,47072.98287299999
11/24/2018,Total,103.97984260865114,2049.9450304941543,0.0,0.0,0.0,123.42823569880267,0.0,2767.1799785223384,-1305.5140163478454,-1439.6965772647561,0.0,0.0,0.0,0.0,0.0,3478.215707945812,0.0,1308.8043724481352,1129.6655102708291,4474.197659042974,94.05340836242893,3006.662549621861,205.23152991824645,4330.274931165606,1636.933234373063,24904.588448279283,-285.5963697868712,2159.8394053287566,48742.19288068147,48443.573784
12/01/2018,Total,105.33743595721052,2061.535060563085,0.0,0.0,0.0,123.91260385532678,0.0,2554.569523767304,-1303.0191580730661,-1438.2484732201506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.9926382502172,933.0332937504303,4442.734420864946,100.79989314487727,2731.861398493961,270.82897973952146,4321.573669392793,1179.7446190427197,20453.708219090582,-285.4473401878232,2159.8394053287566,39681.75618976069,40538.140269
12/08/2018,Total,128.45541441178554,2132.3813109866737,0.0,0.0,0.0,133.773628445991,0.0,2521.914006656634,-1301.7400776056877,-1436.285449652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.7337614918847,935.1115666456155,4473.431570016934,93.13086930260722,3638.416366745375,725.0690293868865,4325.610031067566,2859.385395058127,23380.28189359331,-285.5857608846774,2159.8394053287566,46184.922960995624,46068.033352000006
12/15/2018,Total,143.21143435654454,2154.612670822969,0.0,0.0,0.0,138.058030057159,0.0,2356.0106259626405,-1298.8859921321869,-1435.7288040262772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.4199554407603,1220.6045940711463,4496.49781825722,100.23365480027934,3287.8223024449035,300.7852211948079,4329.344623757346,719.7157511507689,23450.548233826034,-285.7558730286961,2159.8394053287566,43149.33365228417,44004.28876499999
12/22/2018,Total,153.0532741481245,2162.6383941573754,0.0,0.0,0.0,140.1858881298547,0.0,2445.6122933482893,-1298.1195270168248,-1431.9043844068774,5624.104117284261,0.0,0.0,0.0,0.0,0.0,0.0,1374.9815083048934,808.0208349164126,4371.262916298583,99.08003792308885,3927.7755284614186,237.011409993434,4336.9614817606025,634.1356011103101,27063.49758086991,-286.212981749947,2159.8394053287566,52521.92337886167,50510.77675900001
12/29/2018,Total,159.76841165872736,2165.6288149046086,0.0,0.0,0.0,141.34491478169386,0.0,2532.2799880309667,-1299.387308350218,-1430.8412157630135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.370269916868,650.3896543550973,4325.925604952219,95.46593915798502,3900.407623155824,67.5834873172972,4337.716395698967,2169.8683997689486,22360.802756933474,-286.02676442083623,2159.8394053287566,43538.13637742736,44388.487629999996
01/05/2019,Total,162.3732834077889,2169.9561685231706,0.0,0.0,0.0,123.81114297256967,0.0,2534.0869876376933,-1301.9459796096019,-1428.2626616999567,0.0,0.0,0.0,0.0,112.00501990064568,0.0,0.0,1509.369684329532,1165.9574086928146,4719.274409597803,91.73407947116992,3783.4755620432534,1035.1409773280318,4328.048379267001,3117.7616217946074,22644.906523448364,-285.3879375557183,2159.8394053287566,46642.144074877935,41365.407095
01/12/2019,Total,167.57265064188238,2148.4533008508224,0.0,0.0,0.0,116.07039652015658,145.71876495300327,2714.9013314316685,-1302.613250608136,-1425.4492985362333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.9272707451269,1668.2541250682348,4545.186911991127,92.61247850134383,3669.1921341466496,915.4570101577372,4317.95725383531,2843.6303662048135,22714.429709837477,-285.3216044694239,2159.8394053287566,46750.818956600306,44616.226888000005
01/19/2019,Total,174.4645767019807,2116.1613659797085,0.0,0.0,0.0,112.9202344613238,224.86442504461098,2888.232326538615,-1302.7242729391544,-1422.4091473531962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.177804506798,1510.857528427543,4470.158234471485,85.33915979481489,3554.908706218735,795.7730431090766,4320.133030485402,2569.499110519704,22783.95284328768,-285.26218595479196,2159.8394053287566,46089.88618862909,46746.54588
01/26/2019,Total,182.4105471062749,2076.4850854970086,0.0,0.0,0.0,112.14162579469635,774.3982790211769,2970.1062552577764,-1302.9951837869858,-1420.444752791667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.6019690332141,2087.0557039090068,4529.536214396948,87.72497425253808,3440.6252783221325,676.0890759387818,4322.1142436097025,2295.3678549299107,22853.476057096286,-285.27782927786143,2159.8394053287566,46815.2548036377,49149.735778
02/02/2019,Total,190.97530050413857,2029.8586067122174,0.0,0.0,17135.02773200553,112.68802694488389,412.11196673726755,3029.204814113356,-1302.8245887385901,-1417.0689521349261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.400927185658,1702.2819197403633,4539.481983869875,75.21959138879105,3326.341850502542,556.4051089629355,4323.314788424257,2021.2365995394944,22922.999213415722,-285.30416321753665,2159.8394053287566,63385.19013128473,55107.898800999996
02/09/2019,Total,199.86972218616336,1975.5506093963384,0.0,0.0,6303.62441334966,114.01122463114874,303.8647330718226,3079.167379807926,-1300.2767380342752,-1414.0049205362106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.3542820938942,1770.681733024576,4499.8330809461795,82.28117954213587,3212.058422605939,436.72114179264065,4324.585450650998,1747.1053439497007,22992.522389804933,-285.37399414327007,2159.8394053287566,51330.414859469056,48721.43236700001
02/16/2019,Total,208.90549609773524,1912.1584994334335,0.0,0.0,2318.973815884703,115.79710179636012,304.05264450138395,3123.622412044479,-1298.8019606445268,-1412.4550768239278,0.0,0.0,0.0,0.0,0.0,0.0,4755.518154978281,890.0342681404314,1464.7738600884356,4461.040768427355,82.93432749729453,3097.774994678025,317.0371747439801,4328.794692230369,1472.974088264592,23062.045586420652,-285.56320785584956,2159.8394053287566,51079.45704523196,50299.076402000006
02/23/2019,Total,217.9621583918951,1837.6832590860968,0.0,0.0,853.1027599938242,117.8539078198292,252.51570572007415,3163.7160259315788,-1299.1343088496455,-1413.326411793246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.7297229143492,1174.387456210845,4592.334921932308,88.78740797324319,2983.4915667814216,197.35320757368527,4322.971993032203,1198.8428326747983,23131.56876320198,-285.32795308939075,2159.8394053287566,44391.352420834606,46963.821036
03/02/2019,Total,223.89135388711992,1874.3530983903327,0.0,0.0,313.83896622921213,131.66844089870543,225.12167484096045,3199.626729288897,-1299.887654205032,-1413.5357833509713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.5595855642555,760.6578818162772,4623.6527392836815,91.73926265775805,3091.886054302385,303.25811940332215,4320.161873071466,539.4670988976706,22552.153313046823,-285.3118766585448,2159.8394053287566,42333.14028269307,45318.062616
03/09/2019,Total,227.20720381540605,2033.6610144079673,0.0,0.0,115.45496199250954,162.5756932334814,230.32396985210028,3230.9922257390544,-1299.522648173616,-1413.145385745968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.6158402880155,629.93205739459,4477.864417561704,93.34585325831046,2798.1620341139214,20.93012604087057,4322.173048857962,567.6810321616115,21695.700720261266,-285.2735612519295,2159.8394053287566,40590.518009136016,43314.333687
03/16/2019,Total,229.54525541052695,2076.241825682727,0.0,0.0,42.473466058742304,173.88703384333263,226.8464791973658,3256.1665991120926,-1303.1858117057875,-1414.6544563167124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.5614204826293,795.0358938973432,4384.276973287435,95.90610015452432,2493.3799415230096,147.52139658106094,4319.518813987534,1592.8537289762899,21519.89029570782,-285.2683326354929,2159.8394053287566,41431.83602857319,43833.533899
03/23/2019,Total,231.20100618263194,2093.485695304495,0.0,0.0,15.62509038720997,178.70638221037404,140.43547903906588,3224.5863216047833,-1308.0728955540562,-1416.933756285801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3991628051505,1159.6753378836252,4474.65068887272,92.93855544862049,2707.4760792512834,34.56547815125543,4314.2620068273845,999.2799588485324,20859.39440275587,-285.3001219697103,2159.8394053287566,40482.21427709219,42306.197849000004
03/30/2019,Total,232.37805545592187,2100.523365594362,0.0,0.0,5.748134218147305,180.92172772484383,51.66332957542362,3084.7618140483146,-1314.5316964047495,-1417.9997728323945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.5135759742485,940.8048347874266,4455.493516596293,94.1938747302507,2731.78580712125,521.7409179255736,4319.369866403707,838.2865030736732,21657.9550824352,-285.2770899153488,2159.8394053287566,41239.171251840904,41981.968472
04/06/2019,Total,200.93604402346054,1871.751589653159,0.0,0.0,2.114677682951728,140.2609540521238,19.00587259316177,3089.4541656201054,-1318.5838376445522,-1418.5497036014838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.6671792058014,1092.7795292006595,4245.929974713179,92.99195302504307,2658.313961965401,355.7203743680978,4319.756793005121,1342.284841222736,20582.947701460715,-285.2979995149124,2159.8394053287566,39918.323476359525,41951.657758999994
04/13/2019,Total,170.34018586654082,1726.7482117024358,0.0,0.0,0.7778738527964337,106.96795271538598,6.991871539183091,3212.7440107454754,-1323.9155575177156,-1420.1107947133578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.6696735088711,1132.2468007837087,4375.926972984844,98.14543839395621,2879.2501070574313,297.7547772688673,4320.51562140436,879.1923824037901,21905.28379821729,-285.4183747265115,2159.8394053287566,40800.9503568161,41011.876353
04/20/2019,Total,146.30032492274825,1649.9720901438118,0.0,0.0,0.2861979675225826,86.06226400588899,2.5721671886243618,3203.552591903136,-1328.5236184846765,-1421.3423375335517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.1223807526404,782.3745093042269,4368.636119808959,100.47083411385137,2665.007843927724,239.2621551398382,4323.516934189258,2229.18547745956,21044.890935244963,-285.586703298009,2159.8394053287566,40621.599572085266,42540.419575
04/27/2019,Total,127.57988025245764,1605.7670504634048,0.0,0.0,0.10523327200631255,71.95078476015894,0.9462470670530705,3226.491044052017,-1336.0791161514567,-1424.3546148272278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2367570575313,481.3347889179732,4630.145005353975,91.08626137011956,2716.5598544707627,356.3001814008311,4319.5180684629095,1726.6885712412322,20081.449718230317,-285.28301787793373,2159.8394053287566,39462.28210284488,41769.701606
05/04/2019,Total,111.71395523850227,1710.4496737661455,0.0,0.0,0.03874124337184277,93.3104367600061,0.3481017082639918,2923.434398695049,-1338.139309811676,-1433.2495410140455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.4269702415058,719.3899921816445,4368.563666468297,97.93118943503055,2896.0961024010985,166.70905253151363,4316.941250938962,937.2329858789824,19518.294347194962,-285.27898163607574,2159.8394053287566,37583.052437550294,39041.067778
05/11/2019,Total,98.3385758118016,1777.350145415129,0.0,0.0,0.01430039633698466,98.1654669848291,0.12805876104847153,3097.344354400951,-1339.4851079531866,-1443.4423465001641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4065845148153,911.0525951832483,4433.356375424623,106.22624864866185,2678.0129516276374,199.48728819294783,4321.062647453806,1103.0929109665785,19605.716035023754,-285.4894031117302,2159.8394053287566,38038.17708656984,38440.478939
05/18/2019,Total,88.08403056249034,1806.8902621812185,0.0,0.0,0.0052426474115365865,100.56968365787586,0.047110977724436044,2849.333325082125,-1340.0755009620689,-1453.9886403081211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.8491494873665,918.9147812843862,4397.551325276062,103.42797328827031,2503.725516585862,220.42680272478626,4320.45392196257,698.0754353848827,19177.15746632456,-285.2556651566207,2159.8394053287566,36797.03162632954,37114.270777
05/25/2019,Total,80.30704041378972,1821.5586454153208,0.0,0.0,0.001970336290946409,101.86847803107895,0.017329890346732876,2623.259320882542,-1343.9742377506732,-1462.0554042258016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.2319598174747,826.2088024047334,4455.518756305936,99.64400876323103,3137.756403464034,253.89956005138475,4316.920355701926,2443.9218787890113,19852.70077667083,-285.3704982069033,2159.8394053287566,40254.254552083316,40347.310633
06/01/2019,Total,73.39371145841993,1853.5404335410885,0.0,0.0,0.0006683614613026385,108.17884673666757,0.006374291920140881,2627.934238923592,-1343.4856606879894,-1470.8188298190064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.8880069063836,793.1674998311307,4375.309751719666,103.35591657085392,3085.7776705689143,446.14634914307106,4313.934776459599,870.8174216188713,19094.81205298803,-284.660859182589,2159.8394053287566,37592.13777475884,35760.640923
